id	total	mutual	mutualT	single	singleT
65973796	66	41	8	25	5
15679679	48	28	8	20	7
12519352	151	116	25	35	9
16280256	25	17	11	8	3
55443033	50	48	18	2	0
162050684	16	14	9	2	1
19989814	14	7	3	7	0
29837961	140	134	20	6	2
63813070	79	53	14	26	6
38788386	16	8	0	8	1
36014919	12	12	0	0	0
200874025	27	4	1	23	7
115438781	11	7	0	4	1
16424382	33	12	2	21	2
7826402	15	11	4	4	1
41121951	16	10	4	6	3
23097123	1699	1334	259	365	64
64256643	578	507	106	71	16
14805775	208	182	36	26	2
51562013	175	122	17	53	6
14176850	33	26	7	7	3
26956105	68	37	7	31	6
37513434	61	23	9	38	16
39562602	69	41	7	28	11
77878463	94	53	10	41	4
7258212	13	6	1	7	1
15555092	24	16	11	8	1
15220949	28	26	10	2	0
12803712	157	18	1	139	6
17322938	33	24	8	9	4
89019762	40	18	7	22	9
21490851	42	22	13	20	13
59632400	17	17	1	0	0
70619969	3387	3362	521	25	2
35912139	63	13	2	50	13
17182374	128	98	19	30	7
17182371	64	43	12	21	5
16404687	11	9	2	2	0
74461072	125	120	27	5	2
18150802	620	64	9	556	42
81277761	172	162	18	10	1
36480115	11	8	1	3	0
24253681	22	12	5	10	1
24253682	51	42	9	9	4
23967182	11	6	4	5	4
17901254	57	46	20	11	8
17455301	256	137	30	119	20
74797937	16	13	7	3	2
52287595	12	11	1	1	0
37290627	248	222	54	26	3
17182094	25	14	2	11	2
102466981	35	21	5	14	6
15430373	28	13	4	15	5
86973080	29	13	7	16	6
19473846	44	22	3	22	11
172014970	62	31	0	31	1
30865958	59	38	11	21	9
129227039	1231	765	43	466	36
148554155	16	11	7	5	3
25158791	18	12	4	6	0
191507937	235	40	8	195	31
65214782	42	29	12	13	4
33596659	24	18	5	6	0
22064500	27	15	3	12	4
9757042	13	8	3	5	0
60661755	43	18	3	25	4
17686433	33	21	10	12	4
59912738	295	222	32	73	12
21892602	41	23	3	18	4
172493141	15	11	4	4	0
95122990	94	86	13	8	1
53675925	28	27	3	1	1
225504946	52	19	7	33	12
15430385	67	67	21	0	0
20530782	2365	2250	290	115	16
22579777	53	24	2	29	3
789043	27	18	4	9	4
15171875	19	15	9	4	1
72455101	22	18	2	4	1
34061843	365	207	9	158	10
63058389	46	38	9	8	0
60561347	37	30	8	7	3
20422273	11	5	0	6	1
297138384	1079	296	6	783	21
92367314	68	25	7	43	12
10507782	53	49	8	4	0
24746952	1866	1330	140	536	46
212626966	511	355	10	156	11
281564932	33	31	5	2	1
16011341	244	189	47	55	13
31294903	84	15	5	69	14
14647523	14	14	6	0	0
22238385	106	91	13	15	1
87256018	13	12	5	1	0
22579768	5066	4267	497	799	77
145041368	23	12	2	11	2
9509532	29	23	13	6	3
32122637	16	6	2	10	5
210734331	86	19	1	67	13
63265564	41	34	10	7	2
1556291	17	13	6	4	2
13187812	74	69	22	5	1
14344297	19	14	6	5	4
20119914	46	32	11	14	4
46150233	1331	767	172	564	94
41689110	37	18	2	19	4
237952416	14	14	2	0	0
120312994	74	63	11	11	7
209899795	42	21	16	21	13
19405715	13	6	1	7	3
81382314	73	43	9	30	4
24532650	25	18	2	7	1
45514476	16	13	4	3	1
17901206	344	322	42	22	2
129282230	16	16	2	0	0
20422297	115	94	16	21	2
14344220	11	9	4	2	0
249048628	21	13	3	8	0
35953321	40	21	1	19	6
22672235	32	9	2	23	3
18924220	39	10	3	29	6
26231648	93	36	6	57	10
83065383	31	21	4	10	1
250818403	30	15	7	15	4
14748492	35	28	12	7	3
278249918	14	14	4	0	0
169943433	488	450	91	38	6
18142964	12	3	0	9	2
117852922	41	30	7	11	6
110498709	16	13	3	3	0
69400917	131	95	22	36	10
141024523	72	35	2	37	4
18525081	31	25	4	6	1
113681893	14	9	5	5	3
19255147	570	222	29	348	28
17399999	234	183	19	51	3
18150696	27	18	5	9	0
28424516	25	23	12	2	1
52076460	61	31	3	30	6
98692372	557	502	52	55	7
60660303	193	147	43	46	7
155700583	11	7	3	4	1
13522362	51	35	11	16	2
37788316	124	119	13	5	1
17399994	41	30	8	11	3
46915102	42	26	4	16	4
26166782	19	16	3	3	1
69039429	97	39	14	58	25
170483241	15	15	2	0	0
15508281	26	23	4	3	2
109988465	23	20	7	3	1
67077396	30	16	6	14	5
44515324	25	9	1	16	4
129562426	27	22	10	5	3
62090529	41	11	3	30	12
57177939	11	5	4	6	3
58249186	179	31	5	148	6
57138690	19	11	1	8	0
19576073	400	86	14	314	17
104324974	80	22	1	58	6
20095257	29	25	8	4	1
273974910	162	30	3	132	10
15077601	41	39	7	2	0
14647570	5228	307	60	4921	275
15823437	46	23	6	23	8
232990884	29	19	5	10	1
20124196	20	17	2	3	1
63381959	18	15	1	3	1
43916631	53	21	3	32	8
153642560	17	17	5	0	0
15220527	34	17	6	17	4
22161917	113	75	10	38	3
15811525	66	63	24	3	1
20749224	16	14	4	2	1
18425066	11	5	1	6	3
262215831	13	13	1	0	0
27806492	14	10	0	4	0
101624341	11	10	1	1	0
26166761	24	13	1	11	3
37788334	119	102	20	17	2
12732082	20	14	4	6	2
15077616	1477	450	146	1027	177
130967611	1546	1323	227	223	9
94747784	24	20	2	4	1
20959391	13	7	2	6	1
17823685	46	33	1	13	2
30044537	39	31	5	8	2
14311737	90	63	16	27	6
21779327	122	68	1	54	1
50742021	28	15	4	13	5
17901220	14	9	1	5	0
15555213	30	18	7	12	5
18697528	14	10	3	4	1
17963831	40	39	6	1	0
33718593	53	53	9	0	0
111927716	181	121	17	60	7
22254725	26	14	5	12	7
36772258	88	72	10	16	1
151169813	77	40	11	37	5
146057300	76	59	6	17	0
9499632	31	26	12	5	2
17869267	31	22	9	9	2
111417882	46	17	5	29	8
32524295	109	96	7	13	0
14764501	44	15	3	29	7
62812958	13	6	3	7	1
61391786	49	44	5	5	0
14748454	15	11	5	4	2
16789143	11	10	3	1	0
24281431	19	12	2	7	1
23732236	11	5	2	6	2
14723002	11	8	2	3	1
17462806	39	21	9	18	4
57387315	56	48	9	8	0
17963840	59	54	5	5	0
17877399	50	33	7	17	4
95670002	15	12	3	3	2
136761388	20	16	4	4	0
18101925	65	56	11	9	1
16085598	11	9	3	2	0
16305384	53	29	7	24	4
111483334	55	44	6	11	2
68489095	65	25	3	40	6
30680797	36	16	3	20	7
126138634	26	13	1	13	4
200557547	53	39	3	14	0
94146200	334	305	38	29	4
52396134	62	38	9	24	14
34295698	30	13	4	17	2
94735303	92	72	6	20	9
16707995	33	21	1	12	2
116645860	23	16	7	7	1
16252660	21	14	4	7	2
19405786	35	19	4	16	3
52501610	128	83	12	45	12
15777889	32	15	7	17	4
100677684	30	27	4	3	0
155334244	722	600	57	122	7
264545616	125	53	8	72	5
22672215	5001	4230	547	771	86
32524272	24	9	0	15	4
190675687	328	307	38	21	1
33626296	127	107	32	20	4
14160958	29	16	5	13	3
24660906	46	46	0	0	0
182102138	13	9	1	4	1
36793742	22	12	1	10	1
65658331	31	15	0	16	1
23923758	26	12	1	14	2
69952903	81	49	8	32	3
14578047	28	17	2	11	1
238575488	25	11	3	14	2
201920815	114	19	2	95	6
16252653	38	38	5	0	0
23391280	299	281	41	18	2
40784247	334	289	44	45	13
228489296	71	69	3	2	1
34755827	426	221	28	205	20
46971193	24	20	1	4	2
17399930	32	20	6	12	3
17014841	46	29	9	17	6
17217163	20	10	1	10	3
108425491	16	8	0	8	1
142374254	11	8	2	3	0
20086777	24	7	1	17	2
18487645	5106	4464	510	642	83
18590091	12	10	3	2	0
23699130	16	11	1	5	0
40964268	255	152	11	103	18
182363128	29	19	4	10	1
32159840	942	831	48	111	3
18349036	75	55	13	20	3
36772213	59	31	3	28	5
20724483	52	40	5	12	3
51802827	28	23	12	5	3
59905975	53	19	9	34	7
30051588	38	30	12	8	3
21983998	77	53	14	24	6
139811788	83	20	4	63	7
23909105	42	40	9	2	1
123439820	35	14	2	21	5
137934659	35	15	3	20	5
290180065	55	6	2	49	15
117952541	254	242	26	12	0
69359153	20	17	6	3	1
70288920	36	14	3	22	2
46697585	16	12	2	4	4
33888441	65	47	7	18	4
16265550	331	304	76	27	0
15193581	171	146	38	25	8
37209193	953	415	92	538	75
79579913	764	721	30	43	4
26820895	19	19	3	0	0
8435622	48	10	2	38	15
22191363	28	19	13	9	4
157074037	141	125	12	16	0
22191364	30	28	2	2	1
69400971	5099	4592	559	507	36
15850804	13	8	4	5	3
21938552	96	52	24	44	15
89494370	38	20	6	18	2
54575354	34	29	14	5	1
19202036	5053	4549	575	504	71
9716382	624	565	97	59	12
80493171	16	11	7	5	2
41363438	50	33	6	17	4
181799662	18	4	0	14	1
32491564	12	9	3	3	0
194403368	25	10	2	15	5
44826564	18	13	2	5	0
14909768	124	118	23	6	2
278851169	29	12	4	17	6
84612165	132	128	18	4	1
128069472	83	49	7	34	8
90985872	61	47	10	14	5
256212805	88	53	14	35	8
47517237	36	22	8	14	6
128664250	240	235	52	5	2
30904380	39	28	3	11	1
17762722	31	16	2	15	5
29008286	34	32	5	2	0
262719228	32	16	8	16	5
14764478	20	16	4	4	1
22660753	44	15	4	29	14
248445238	46	22	5	24	6
301790973	36	14	0	22	3
231565867	15	6	0	9	1
103114348	12	10	2	2	1
42591081	14	13	1	1	0
144222289	11	6	2	5	2
275215792	61	11	1	50	2
14888205	232	180	41	52	12
257203706	37	24	5	13	3
149654951	60	41	14	19	8
118570215	27	19	7	8	5
14805814	19	13	4	6	1
59114686	33	20	5	13	3
152106799	111	27	4	84	9
195887697	16	12	3	4	1
21992260	147	60	4	87	13
14434231	11	7	4	4	2
14690680	20	9	3	11	4
104941960	13	11	3	2	2
122518089	36	27	6	9	6
45019698	21	20	2	1	0
43683388	3651	2320	277	1331	106
16707927	199	151	33	48	11
16404962	1937	942	142	995	103
203883649	32	15	2	17	4
282362082	31	19	5	12	4
40049161	31	19	4	12	4
38755377	52	25	5	27	8
93062575	36	34	3	2	0
41441899	31	23	4	8	1
125531134	11	11	3	0	0
1445451	692	658	208	34	3
17137254	1013	896	79	117	10
25081344	19	16	5	3	0
67953034	838	681	83	157	16
21841874	57	29	3	28	3
19685455	36	28	7	8	2
45502942	127	57	1	70	6
63971623	20	19	2	1	0
17119964	16	8	5	8	2
187727544	22	16	1	6	0
61570356	16	10	1	6	1
5865722	774	695	132	79	10
40295189	11	6	2	5	1
125513823	52	46	6	6	0
10130622	18	15	4	3	0
237989237	69	41	5	28	1
162792005	34	24	5	10	3
51758990	470	461	58	9	0
32675994	13	11	8	2	1
42089983	33	18	1	15	2
14411906	27	21	6	6	3
291527525	52	15	2	37	6
14411907	602	397	113	205	31
236576783	50	29	4	21	5
274793988	26	13	1	13	5
16404939	1356	1218	206	138	25
15127749	13	9	1	4	0
122130343	24	11	6	13	3
16085532	51	30	16	21	7
33944693	48	41	7	7	3
90946724	18	8	1	10	1
15166857	12	7	2	5	1
36309154	12	10	0	2	0
22660726	28	20	7	8	4
17877451	28	26	9	2	2
192847897	80	56	0	24	1
143768747	19	11	3	8	6
24660987	28	10	2	18	6
60095108	232	205	35	27	4
124525389	70	33	5	37	7
278701436	85	34	4	51	4
124570813	11	11	2	0	0
108607576	19	9	1	10	1
168300269	36	18	3	18	2
162050727	25	16	5	9	3
16305401	32	26	9	6	5
20216868	31	18	5	13	1
19056496	62	54	13	8	2
40908123	79	43	12	36	11
17877485	72	65	12	7	0
30814270	944	234	35	710	56
219465408	239	214	37	25	5
60421259	30	20	6	10	3
32519465	21	11	1	10	1
112572216	52	34	4	18	2
119156510	13	10	1	3	0
140460854	18	10	2	8	0
106128554	72	53	1	19	0
73986539	48	35	7	13	5
193343094	83	73	12	10	1
197283554	12	11	1	1	0
39578496	22	13	2	9	6
259177474	239	206	35	33	7
26310508	18	8	0	10	2
44834228	754	673	112	81	13
98669269	56	31	5	25	3
16805072	15	8	4	7	3
127570200	16	9	4	7	4
135269323	37	25	2	12	3
78096206	34	13	1	21	6
7765842	98	87	33	11	3
291377151	28	21	0	7	1
27541014	18	17	11	1	0
31219267	58	30	6	28	9
239194378	452	422	37	30	5
18240191	16	16	3	0	0
136037843	60	41	3	19	2
19551661	14	12	3	2	0
286385155	42	25	0	17	5
17026346	15	11	3	4	2
112931301	23	14	0	9	3
18464080	23	23	2	0	0
21599616	526	208	29	318	32
282229602	38	11	2	27	7
30880441	16	2	0	14	11
14221435	155	152	51	3	1
17429521	18	14	4	4	1
23286287	17	14	3	3	0
100606273	96	77	19	19	1
40913627	24	12	2	12	2
235786130	85	65	9	20	2
71552470	33	25	7	8	2
24171810	14	12	2	2	1
152382287	62	29	4	33	8
25862525	32	17	3	15	4
21429357	15	7	1	8	3
16463757	15	12	3	3	1
15159192	13	11	4	2	1
14888230	347	248	60	99	24
182083300	1851	1552	246	299	20
139778640	33	15	3	18	6
20337820	85	62	17	23	6
85183391	15	15	3	0	0
19623685	83	72	10	11	5
25073409	120	114	24	6	1
34340385	14	12	6	2	1
59593456	261	253	51	8	0
70788677	58	50	7	8	2
14411940	61	48	17	13	5
14385381	49	48	13	1	0
113149545	405	365	32	40	10
25081390	59	45	9	14	3
75176323	49	35	3	14	1
88761868	50	23	14	27	14
175581429	83	34	8	49	13
105634996	52	52	8	0	0
14385385	17	8	4	9	4
85364874	14	12	6	2	2
17838399	331	157	5	174	8
106861193	24	9	3	15	2
27085717	413	398	67	15	3
15159177	32	21	5	11	6
55460660	31	19	3	12	5
20876151	16	16	6	0	0
280177535	36	22	3	14	3
95805983	14	14	2	0	0
195345334	33	33	2	0	0
191739937	75	50	11	25	7
27592891	29	22	2	7	2
40344929	21	12	10	9	5
283957823	57	53	6	4	0
27934622	26	19	7	7	4
93093328	43	41	4	2	0
15134168	14	7	1	7	3
21922575	252	236	37	16	0
23620612	1391	1306	193	85	18
17182005	19	12	3	7	3
28065895	499	481	27	18	2
17503008	94	67	14	27	6
23018726	30	21	8	9	2
51240452	31	20	4	11	3
154227257	29	14	0	15	5
90270873	25	19	8	6	1
77902221	490	322	24	168	18
250840197	32	24	1	8	1
239942198	47	13	2	34	11
45920514	56	38	4	18	1
17823755	19	18	10	1	0
139796351	68	35	4	33	8
54529629	4241	3536	324	705	55
16426842	126	108	28	18	5
102466904	54	36	4	18	3
20216802	21	10	4	11	2
192204259	32	22	4	10	2
99379334	668	645	41	23	2
16933334	41	31	12	10	3
57376147	21	15	4	6	2
69112268	36	28	1	8	0
24253603	16	9	1	7	3
144371503	61	27	3	34	2
7591072	27	14	4	13	1
21486376	131	109	18	22	5
39826649	50	21	9	29	8
38372806	19	8	3	11	3
105226005	41	38	8	3	0
26569106	12	8	4	4	1
18209510	54	34	5	20	5
136303860	17	13	2	4	1
137753560	46	25	2	21	7
250988798	36	19	1	17	3
16426853	30	17	3	13	3
36632069	28	23	6	5	2
15683948	194	180	30	14	2
15899050	13	9	4	4	1
146939735	32	23	5	9	3
27077219	18	11	2	7	0
40557374	113	98	18	15	5
145102871	34	16	2	18	4
43199823	52	24	5	28	11
36538592	32	19	4	13	4
40267775	74	33	5	41	7
24435158	34	26	5	8	1
29866217	34	20	2	14	2
20422304	19	16	4	3	1
24381004	24	22	3	2	0
14411991	300	209	10	91	7
20784186	29	27	11	2	1
6111852	60	52	10	8	1
19226332	23	23	9	0	0
27085750	33	23	3	10	3
15582013	26	20	5	6	2
137488859	21	16	2	5	1
144947648	24	23	2	1	0
123909639	24	17	4	7	3
28065857	154	153	19	1	0
77240201	38	12	1	26	8
20996279	29	15	4	14	4
17901282	384	318	41	66	10
28671752	106	87	5	19	4
30216538	82	43	2	39	5
219426887	50	32	2	18	3
28671758	23	11	2	12	3
175191613	94	66	5	28	4
18697475	24	19	2	5	1
125426706	14	9	1	5	0
48392152	12	4	1	8	0
16983944	23	19	4	4	2
237469150	37	23	9	14	7
5865752	18	15	5	3	1
662773	11	11	2	0	0
16677018	69	69	18	0	0
74797860	4956	4542	551	414	35
17404519	119	85	25	34	10
16711499	197	159	50	38	12
157816657	16	12	1	4	1
283971054	292	272	11	20	4
16560657	78	48	9	30	4
133098032	34	26	5	8	4
29263496	12	10	3	2	1
16711496	16	8	4	8	4
30273345	56	43	14	13	3
197447257	54	37	5	17	1
59149254	23	13	2	10	1
131837246	35	26	5	9	3
23263069	36	28	11	8	5
180870231	11	8	6	3	1
67595149	39	24	5	15	2
116970668	22	13	4	9	1
19576100	5006	4487	608	519	77
662783	1631	1510	239	121	17
149622902	81	73	8	8	1
24260392	22	20	3	2	0
14805828	415	90	26	325	94
23993912	33	24	4	9	1
25474663	31	26	10	5	1
35798096	962	486	49	476	47
34154338	221	189	34	32	1
78120524	45	19	6	26	10
98691167	32	14	7	18	7
89703582	1662	1134	205	528	54
14176902	120	116	37	4	1
22721648	53	39	16	14	10
234458462	89	27	7	62	11
25338245	1912	1056	191	856	112
14299583	301	222	46	79	18
131003737	38	17	3	21	6
37552408	85	62	10	23	5
15054159	30	22	3	8	0
21992244	61	53	6	8	0
19685405	17	9	5	8	2
21802088	21	18	5	3	1
249190889	24	13	0	11	1
29528215	14	8	2	6	1
18150540	38	23	7	15	4
16872173	60	41	8	19	3
125187032	27	25	4	2	0
19812126	50	26	3	24	5
29708449	55	27	17	28	20
90788242	64	32	10	32	8
28485374	516	369	26	147	10
67949488	68	30	12	38	11
90476551	46	38	8	8	0
64515959	13	7	2	6	0
97751316	26	16	4	10	1
107755199	78	52	9	26	3
91012284	15	11	6	4	3
184936293	1138	1107	38	31	1
789158	760	369	127	391	102
207846343	43	11	3	32	10
143219050	65	26	5	39	14
212897356	16	16	0	0	0
79923822	12	11	2	1	0
41536618	40	20	6	20	6
116012581	50	34	10	16	1
91419144	269	240	37	29	3
155700400	13	10	3	3	0
32122516	14	9	4	5	1
224767078	83	78	3	5	0
161073782	17	15	0	2	1
46581080	39	19	3	20	3
259403676	36	9	1	27	12
281310937	46	41	7	5	2
229372941	13	12	1	1	0
47773203	12	9	0	3	0
24435208	446	244	41	202	23
33324381	25	17	5	8	1
17474132	12	9	3	3	0
11781912	16	9	4	7	3
21556476	19	14	4	5	1
250818322	22	20	1	2	0
60934054	77	57	4	20	2
216821933	13	11	0	2	0
14958061	12	10	3	2	0
21030369	35	29	3	6	0
17071255	23	16	7	7	2
15220667	39	15	9	24	11
19989638	22	12	5	10	4
48392351	72	68	8	4	0
103419884	494	314	23	180	20
940651	33	25	12	8	2
16670355	34	27	5	7	3
18794945	59	39	5	20	3
34919245	20	10	5	10	6
29487936	23	11	8	12	3
20784326	81	40	21	41	14
7509682	32	31	13	1	0
198312867	22	20	7	2	1
104912233	101	60	5	41	9
70710320	19	7	2	12	6
42998320	1382	1266	185	116	11
154265182	26	11	1	15	9
90001842	18	15	5	3	1
159214215	45	11	2	34	9
18451390	344	319	23	25	1
168307301	43	19	7	24	3
18794930	98	52	13	46	12
18840560	33	18	6	15	1
1777681	55	44	10	11	4
86178689	39	33	13	6	0
76546459	19	13	6	6	3
20749342	21	12	2	9	4
25369954	45	29	13	16	7
135956409	22	11	1	11	4
17823578	14	9	3	5	2
48538430	67	49	11	18	6
280614495	36	9	2	27	10
789190	15	6	4	9	1
202044124	47	15	1	32	3
24397106	31	25	9	6	3
270452957	67	7	1	60	12
15255845	1012	542	116	470	76
24804080	72	60	10	12	2
14344384	1906	1221	315	685	138
294883385	334	316	38	18	2
19701200	42	40	4	2	0
252965627	51	9	0	42	6
53552624	67	41	3	26	4
34072507	39	23	1	16	0
45392542	29	10	1	19	2
29487956	19	14	2	5	1
11804542	37	32	9	5	1
17980985	49	24	8	25	6
21393390	730	660	20	70	1
22941113	42	12	4	30	5
65122769	36	21	6	15	3
171211821	122	93	11	29	7
277559026	53	9	2	44	18
59509490	60	40	10	20	3
38460125	27	16	7	11	6
108456943	53	24	0	29	4
31545984	28	27	4	1	1
648973	11	8	4	3	0
48145794	16	15	3	1	1
18787494	19	8	2	11	3
70710308	66	38	10	28	4
17542160	30	8	3	22	6
20749366	67	42	6	25	2
59879441	19	5	0	14	2
4784511	43	39	11	4	3
180234306	50	49	6	1	0
37471902	171	156	27	15	2
34417812	41	18	5	23	3
16560487	28	15	3	13	2
19910911	15	10	7	5	2
233905779	112	56	6	56	2
50452197	11	9	2	2	1
14092765	14	10	5	4	0
91739623	101	101	10	0	0
76188220	20	12	1	8	2
23716675	246	77	8	169	11
93276363	36	23	7	13	3
49721639	21	12	3	9	1
72544244	42	23	3	19	1
90476566	15	8	2	7	2
101178297	30	28	2	2	1
43375692	27	13	7	14	7
5185711	19	14	5	5	2
168587551	48	36	1	12	1
209248262	225	202	20	23	1
304202081	26	13	0	13	2
20679731	33	18	3	15	4
16887971	25	21	2	4	0
161724277	32	23	16	9	6
9226002	15	12	6	3	1
73323280	65	44	4	21	2
64613774	23	9	3	14	4
23825035	32	12	5	20	7
19464976	24	18	8	6	1
26852004	851	792	52	59	3
24908483	62	28	8	34	11
169365414	69	59	2	10	0
16463541	11	5	2	6	2
118909735	24	22	4	2	0
17140259	24	19	7	5	0
18840522	12	8	5	4	2
8312312	18	11	5	7	3
61772051	33	19	7	14	2
42577733	61	33	8	28	5
15232241	50	36	19	14	5
14088120	403	153	22	250	36
16252536	3590	3392	475	198	17
18236480	1699	1053	64	646	37
81202640	12	9	2	3	2
57666643	123	98	16	25	2
60077244	46	21	9	25	6
21030312	16	13	1	3	1
38755321	57	57	11	0	0
60532069	23	17	9	6	3
113723995	25	18	11	7	5
112557224	40	40	14	0	0
28793645	331	137	1	194	2
15339304	20	15	5	5	2
23732148	12	9	1	3	1
17294382	25	13	7	12	4
29428687	35	24	4	11	1
118909720	775	758	89	17	2
263868737	66	33	2	33	2
213537739	18	16	4	2	0
16707890	23	20	6	3	2
15756958	18	17	6	1	1
110244436	49	43	1	6	0
148543461	137	107	12	30	3
22442925	118	86	20	32	12
115812654	91	44	8	47	9
65274025	24	6	2	18	7
21435609	13	11	4	2	0
25134449	11	10	3	1	0
19405640	58	43	4	15	4
21071022	94	31	2	63	6
211245249	38	12	5	26	7
16789021	12	8	2	4	1
80493036	55	27	3	28	7
19079547	113	63	17	50	26
180494056	29	14	1	15	6
21961718	18	15	2	3	1
161971517	34	18	6	16	4
14344307	43	30	9	13	1
14221347	20	17	6	3	2
28696229	16	6	2	10	5
17838202	19	12	3	7	1
44275914	200	194	34	6	2
29008314	31	20	3	11	1
17838200	30	9	3	21	3
15811633	25	18	8	7	3
14221345	5005	4448	596	557	54
14844924	24	13	7	11	2
112898380	13	4	1	9	2
97131741	82	55	12	27	6
51558341	48	45	4	3	0
167464583	126	112	27	14	2
64867659	501	286	6	215	25
213743747	20	12	5	8	1
73737338	35	11	3	24	10
14092729	16	13	8	3	3
32928782	28	12	1	16	5
44404337	96	83	11	13	3
23825041	41	27	5	14	0
100727629	20	19	3	1	0
18167830	77	35	7	42	10
166823860	69	39	2	30	3
15756935	21	15	8	6	2
154265108	45	19	5	26	2
130600754	33	25	5	8	2
166667494	20	19	2	1	0
39578304	65	59	11	6	0
107475516	34	26	0	8	1
24142563	26	19	1	7	4
161383633	11	8	2	3	1
25853384	1900	1815	198	85	4
53587680	24	22	3	2	0
302664756	84	37	9	47	13
84626209	30	19	3	11	3
32491683	34	23	6	11	2
143219007	13	6	2	7	1
21435632	12	7	1	5	3
15710079	29	18	2	11	2
14434210	15	9	5	6	1
114147985	48	25	4	23	7
84708728	38	23	2	15	5
63924153	46	24	3	22	0
41873814	42	34	6	8	0
23909009	17	10	2	7	1
186429415	16	8	2	8	3
19510241	27	19	3	8	2
182141321	87	63	0	24	1
7765902	13	13	7	0	0
15036265	38	21	12	17	4
6265562	40	34	10	6	4
54764863	54	14	3	40	8
101899288	13	10	7	3	2
158827097	24	14	1	10	2
145378129	22	13	1	9	2
49751269	12	7	3	5	1
15036273	24	14	4	10	3
28332370	249	78	10	171	15
18236436	116	92	16	24	7
36978467	14	12	6	2	1
269064460	26	14	2	12	5
55086313	42	38	7	4	0
35650386	111	110	9	1	0
191555339	47	40	12	7	3
69840205	43	36	9	7	1
14690807	30	25	8	5	0
38899505	66	26	4	40	1
88983052	15	12	4	3	0
102433240	35	24	8	11	2
15710060	17	15	8	2	1
175274417	20	16	0	4	1
46573715	47	36	9	11	6
15777984	61	31	7	30	8
49138404	191	174	18	17	1
44275967	42	24	4	18	2
19405603	35	22	8	13	4
76708191	22	15	7	7	1
22059515	34	23	12	11	4
23825011	89	29	9	60	15
17429359	39	23	7	16	4
55086303	2462	2398	212	64	4
15077546	1117	348	47	769	64
36115948	23	12	3	11	2
15850707	203	185	18	18	1
40283689	43	42	4	1	0
29063590	36	33	5	3	0
18236425	50	36	0	14	1
25902059	28	13	1	15	2
17026505	102	28	3	74	5
18236427	285	231	37	54	5
21938410	29	22	3	7	2
18487771	19	13	2	6	2
19563907	15	7	1	8	3
65584295	104	52	2	52	2
21700621	30	8	6	22	7
16895664	32	25	5	7	1
42584342	51	32	12	19	6
93909633	105	59	5	46	3
237445980	33	30	3	3	0
9021322	23	16	8	7	0
34305421	140	91	34	49	14
32375743	20	18	7	2	1
9499482	27	22	9	5	3
17119840	24	11	1	13	4
22949672	22	12	3	10	4
59336353	76	62	10	14	2
14133964	61	39	14	22	9
30691467	20	19	1	1	0
39834201	26	9	1	17	8
14434117	24	15	5	9	2
21848492	17	13	4	4	1
40344865	72	43	21	29	14
271610730	224	162	9	62	6
236903071	14	7	2	7	2
27041489	262	226	42	36	7
17661986	71	54	9	17	4
17294308	12	10	4	2	1
138483790	21	20	3	1	0
18492549	56	42	15	14	7
15850724	49	33	10	16	5
32397430	671	540	31	131	6
201027047	50	25	6	25	3
14133954	16	8	1	8	4
24281252	40	20	6	20	9
140139877	2240	1920	290	320	36
26638700	63	24	3	39	3
125377785	1646	1569	171	77	8
51172197	51	29	9	22	1
260781058	32	14	4	18	6
100549603	68	63	21	5	0
28550405	971	216	29	755	51
78624214	2130	1939	206	191	17
23278406	20	10	4	10	2
87534711	45	23	9	22	4
15850736	83	74	16	9	1
14133980	18	11	4	7	2
144552515	82	37	7	45	2
90954338	18	12	1	6	3
24866608	22	22	5	0	0
213084144	46	20	3	26	4
52548378	24	10	1	14	6
22721513	246	156	42	90	21
47826223	44	14	6	30	9
21038786	63	46	9	17	4
26016522	17	15	3	2	0
28416696	13	6	4	7	1
25512842	60	32	7	28	4
85994282	103	65	12	38	6
15159087	23	18	12	5	3
14805934	123	65	22	58	16
84389146	33	12	1	21	0
15567070	19	10	3	9	1
24281271	23	13	4	10	4
95265120	37	23	8	14	6
102433160	30	17	3	13	2
57169333	97	34	6	63	7
14494281	11	4	2	7	0
15036236	19	13	4	6	3
27677398	16	11	1	5	1
69475273	100	58	9	42	4
48632908	33	20	7	13	5
26094641	3820	3740	313	80	5
16404844	14	11	2	3	2
179228209	16	8	4	8	2
162157139	21	16	3	5	0
14799105	29	16	7	13	4
14133920	886	304	99	582	82
54656472	21	8	3	13	8
137345579	131	92	9	39	3
66021490	52	25	4	27	2
15567042	20	12	8	8	2
17026479	70	40	8	30	4
60569968	11	8	2	3	0
14494227	18	15	11	3	1
24827575	157	152	34	5	1
157942298	53	28	5	25	8
40540842	204	133	11	71	6
16121170	31	19	6	12	1
236714191	89	60	7	29	3
120270836	78	74	8	4	0
17963980	195	186	63	9	1
150605681	105	94	14	11	4
17416221	988	754	182	234	49
143567527	88	64	28	24	10
17940457	40	33	1	7	2
17140205	64	62	26	2	2
16305316	4111	3065	311	1046	81
151052550	16	9	5	7	4
124674534	37	28	5	9	3
106128686	54	27	3	27	6
23825076	133	128	5	5	0
42787285	311	212	38	99	15
69901742	25	16	4	9	2
29311786	36	25	2	11	3
45154446	34	24	3	10	0
24548788	23	22	3	1	0
17918596	92	60	16	32	7
109439606	35	31	3	4	2
23348054	42	20	7	22	7
152918783	150	139	21	11	0
21071007	17	9	2	8	2
